master_order_id,master_order_status,Invoice_date,order_id,order_status,ordereditem_quantity,prod_names,ordereditem_unit_price_net,ordereditem_product_id,value,group,dist_names,retailer_names,bill_amount
26550,processed,05-03-2018,27300,processed,12,ProdName2393,32.14,24665.0,385.68,Hyderabad,DistName3,RetailerID34,1353.09
26551,processed,05-03-2018,27302,processed,20,ProdName2700,15.71,5290.0,314.2,Hyderabad,DistName3,RetailerID35,1645.07
26551,processed,05-03-2018,27302,processed,50,ProdName990,8.47,4846.0,423.5,Hyderabad,DistName3,RetailerID61,1645.07
26551,processed,05-03-2018,27302,processed,1,ProdName2063,76.82,20551.0,76.82,Hyderabad,DistName1,RetailerID38,1645.07
26551,processed,05-03-2018,27302,processed,3,ProdName1392,107.14,4443.0,321.42,Hyderabad,DistName3,RetailerID8,1645.07
26551,processed,05-03-2018,27302,processed,1,ProdName904,59.72,12588.0,59.72,Hyderabad,DistName3,RetailerID95,1645.07
26551,processed,05-03-2018,27302,processed,2,ProdName1379,41.25,12624.0,82.5,Hyderabad,DistName3,RetailerID95,1645.07
26551,processed,05-03-2018,27302,processed,6,ProdName1744,27.16,5456.0,162.96,Hyderabad,DistName3,RetailerID34,1645.07
26551,processed,05-03-2018,27302,processed,3,ProdName235,8.45,1217.0,25.35,Hyderabad,DistName1,RetailerID81,1645.07
26551,processed,05-03-2018,27302,processed,2,ProdName3487,21.34,22226.0,42.68,Hyderabad,DistName3,RetailerID83,1645.07
26551,processed,05-03-2018,27302,processed,2,ProdName214,67.96,2028.0,135.92,Hyderabad,DistName1,RetailerID13,1645.07
26534,processed,05-03-2018,27273,processed,2,ProdName1315,65.51,166.0,131.02,Hyderabad,DistName3,RetailerID44,1071.52
26534,processed,05-03-2018,27273,processed,1,ProdName721,36.72,1954.0,36.72,Hyderabad,DistName1,RetailerID1,1071.52
26512,processed,04-03-2018,27232,processed,4,ProdName257,38.82,96.0,155.28,Hyderabad,DistName1,RetailerID13,435.02
26533,processed,05-03-2018,27272,processed,1,ProdName3488,42.98,2742.0,42.98,Hyderabad,DistName3,RetailerID8,1225.11
26523,processed,05-03-2018,27249,processed,3,ProdName399,68.57,5554.0,205.71,Hyderabad,DistName3,RetailerID123,2373.13
26523,processed,05-03-2018,27249,processed,3,ProdName2733,16.4,108.0,49.2,Hyderabad,DistName3,RetailerID214,2373.13
26547,processed,05-03-2018,27293,processed,2,ProdName151,97.14,189.0,194.28,Hyderabad,DistName3,RetailerID52,2333.33
26547,processed,05-03-2018,27293,processed,3,ProdName98,80.79,2734.0,242.37,Hyderabad,DistName3,RetailerID101,2333.33
26540,processed,05-03-2018,27284,processed,1,ProdName805,103.68,2240.0,103.68,Hyderabad,DistName3,RetailerID37,1089.39
26554,Partially Delivered,05-03-2018,27308,delivered,3,ProdName2177,131.3,33612.0,393.9,Gurugram,DistName2,RetailerID5,428.0
26554,Partially Delivered,05-03-2018,27309,delivered,6,ProdName2074,53.03,31332.0,318.18,Gurugram,DistName3,RetailerID34,375.0
26555,Partially Delivered,05-03-2018,27312,delivered,30,ProdName3489,10.26,35642.0,307.8,Gurugram,DistName10,RetailerID224,2325.0
26555,Partially Delivered,05-03-2018,27312,delivered,10,ProdName3490,8.1,33894.0,81.0,Gurugram,DistName1,RetailerID16,2325.0
26555,Partially Delivered,05-03-2018,27312,delivered,20,ProdName3491,8.7,34883.0,174.0,Gurugram,DistName3,RetailerID101,2325.0
26555,Partially Delivered,05-03-2018,27312,delivered,20,ProdName3492,4.2,34189.0,84.0,Gurugram,DistName1,RetailerID91,2325.0
26555,Partially Delivered,05-03-2018,27312,delivered,40,ProdName3493,4.68,35191.0,187.2,Gurugram,DistName3,RetailerID64,2325.0
26555,Partially Delivered,05-03-2018,27312,delivered,40,ProdName3494,0.0,32043.0,0.0,Gurugram,DistName1,RetailerID1,2325.0
26555,Partially Delivered,05-03-2018,27312,delivered,20,ProdName3495,22.5,34274.0,450.0,Gurugram,DistName1,RetailerID1,2325.0
26555,Partially Delivered,05-03-2018,27312,delivered,30,ProdName3496,1.57,34161.0,47.1,Gurugram,DistName1,RetailerID202,2325.0
26555,Partially Delivered,05-03-2018,27312,delivered,20,ProdName3497,7.2,34815.0,144.0,Gurugram,DistName3,RetailerID82,2325.0
26547,processed,05-03-2018,27293,processed,4,ProdName62,140.4,2527.0,561.6,Hyderabad,DistName3,RetailerID179,2333.33
27877,accepted,03-04-2018,29597,accepted,1,ProdName694,57.86,589.0,57.86,Hyderabad,DistName3,RetailerID35,1294.77
26559,delivered,06-03-2018,27316,delivered,20,ProdName811,17.56,31599.0,351.2,Gurugram,DistName1,RetailerID42,393.0
26561,delivered,06-03-2018,27318,delivered,3,ProdName3498,27.43,33447.0,82.29,Gurugram,DistName4,RetailerID118,1326.0
26561,delivered,06-03-2018,27318,delivered,3,ProdName3499,34.29,33448.0,102.87,Gurugram,DistName4,RetailerID71,1326.0
26561,delivered,06-03-2018,27318,delivered,7,ProdName1778,52.87,33592.0,370.09,Gurugram,DistName3,RetailerID37,1326.0
26561,delivered,06-03-2018,27318,delivered,6,ProdName2626,69.31,31665.0,415.86,Gurugram,DistName3,RetailerID190,1326.0
26561,delivered,06-03-2018,27318,delivered,6,ProdName2626,34.97,31666.0,209.82,Gurugram,DistName3,RetailerID190,1326.0
26561,delivered,06-03-2018,27319,delivered,1,ProdName2025,130.4,32162.0,130.4,Gurugram,DistName1,RetailerID36,998.0
26561,delivered,06-03-2018,27319,delivered,30,ProdName2905,23.55,33684.0,706.5,Gurugram,DistName1,RetailerID58,998.0
26561,delivered,06-03-2018,27320,delivered,20,ProdName811,17.56,31599.0,351.2,Gurugram,DistName1,RetailerID42,839.0
26561,delivered,06-03-2018,27320,delivered,12,ProdName2529,20.82,29623.0,249.84,Gurugram,DistName3,RetailerID52,839.0
26561,delivered,06-03-2018,27320,delivered,2,ProdName3500,77.89,29832.0,155.78,Gurugram,DistName3,RetailerID34,839.0
26561,delivered,06-03-2018,27320,delivered,2,ProdName3501,141.43,29624.0,282.86,Gurugram,DistName3,RetailerID25,839.0
26561,delivered,06-03-2018,27321,delivered,2,ProdName2512,77.79,26978.0,155.58,Gurugram,DistName6,RetailerID55,397.0
26561,delivered,06-03-2018,27321,delivered,3,ProdName2346,70.71,28908.0,212.13,Gurugram,DistName3,RetailerID146,397.0
26558,processed,06-03-2018,27315,processed,1,ProdName1989,21.07,14944.0,21.07,Hyderabad,DistName1,RetailerID13,4514.2
26558,processed,06-03-2018,27315,processed,4,ProdName197,64.43,2101.0,257.72,Hyderabad,DistName1,RetailerID169,4514.2
26558,processed,06-03-2018,27315,processed,2,ProdName3502,1360.0,6000.0,2720.0,Hyderabad,DistName3,RetailerID52,4514.2
26558,processed,06-03-2018,27315,processed,1,ProdName1269,19.19,912.0,19.19,Hyderabad,DistName1,RetailerID16,4514.2
26558,processed,06-03-2018,27315,processed,1,ProdName110,277.96,2737.0,277.96,Hyderabad,DistName3,RetailerID8,4514.2
26558,processed,06-03-2018,27315,processed,2,ProdName2463,27.32,15861.0,54.64,Hyderabad,DistName7,RetailerID81,4514.2
26558,processed,06-03-2018,27315,processed,1,ProdName462,75.0,19906.0,75.0,Hyderabad,DistName3,RetailerID37,4514.2
26558,processed,06-03-2018,27315,processed,1,ProdName1075,47.47,127.0,47.47,Hyderabad,DistName1,RetailerID13,4514.2
26558,processed,06-03-2018,27315,processed,1,ProdName2738,105.72,2430.0,105.72,Hyderabad,DistName3,RetailerID35,4514.2
26558,processed,06-03-2018,27315,processed,3,ProdName2500,164.29,5579.0,492.87,Hyderabad,DistName1,RetailerID115,4514.2
26562,processed,06-03-2018,27322,processed,2,ProdName1563,39.75,3474.0,79.5,Hyderabad,DistName1,RetailerID43,1636.96
26557,processed,05-03-2018,27314,processed,5,ProdName2046,31.11,22223.0,155.55,Hyderabad,DistName3,RetailerID34,3527.96
26557,processed,05-03-2018,27314,processed,4,ProdName547,29.98,4817.0,119.92,Hyderabad,DistName3,RetailerID35,3527.96
26557,processed,05-03-2018,27314,processed,3,ProdName1509,56.78,7740.0,170.34,Hyderabad,DistName7,RetailerID194,3527.96
26557,processed,05-03-2018,27314,processed,4,ProdName17,16.07,667.0,64.28,Hyderabad,DistName1,RetailerID149,3527.96
26557,processed,05-03-2018,27314,processed,1,ProdName161,70.71,618.0,70.71,Hyderabad,DistName3,RetailerID25,3527.96
26557,processed,05-03-2018,27314,processed,2,ProdName160,42.79,617.0,85.58,Hyderabad,DistName3,RetailerID25,3527.96
26557,processed,05-03-2018,27314,processed,5,ProdName3356,38.25,1496.0,191.25,Hyderabad,DistName3,RetailerID180,3527.96
26557,processed,05-03-2018,27314,processed,2,ProdName19,18.04,1844.0,36.08,Hyderabad,DistName1,RetailerID58,3527.96
26557,processed,05-03-2018,27314,processed,2,ProdName323,64.29,23324.0,128.58,Hyderabad,DistName1,RetailerID17,3527.96
26557,processed,05-03-2018,27314,processed,2,ProdName305,21.55,7686.0,43.1,Hyderabad,DistName3,RetailerID145,3527.96
26557,processed,05-03-2018,27314,processed,6,ProdName175,46.36,1194.0,278.16,Hyderabad,DistName1,RetailerID15,3527.96
26557,processed,05-03-2018,27314,processed,5,ProdName1579,37.8,1854.0,189.0,Hyderabad,DistName1,RetailerID186,3527.96
26557,processed,05-03-2018,27314,processed,5,ProdName672,67.14,2374.0,335.7,Hyderabad,DistName1,RetailerID20,3527.96
26557,processed,05-03-2018,27314,processed,2,ProdName1196,53.57,2228.0,107.14,Hyderabad,DistName3,RetailerID37,3527.96
26557,processed,05-03-2018,27314,processed,2,ProdName3503,49.64,4889.0,99.28,Hyderabad,DistName1,RetailerID68,3527.96
26557,processed,05-03-2018,27314,processed,2,ProdName3504,25.0,21278.0,50.0,Hyderabad,DistName1,RetailerID58,3527.96
26557,processed,05-03-2018,27314,processed,5,ProdName3505,93.21,801.0,466.05,Hyderabad,DistName3,RetailerID147,3527.96
26557,processed,05-03-2018,27314,processed,5,ProdName913,36.42,16439.0,182.1,Hyderabad,DistName1,RetailerID79,3527.96
26557,processed,05-03-2018,27314,processed,4,ProdName1817,33.26,2439.0,133.04,Hyderabad,DistName6,RetailerID100,3527.96
26557,processed,05-03-2018,27314,processed,5,ProdName1814,9.84,20530.0,49.2,Hyderabad,DistName1,RetailerID119,3527.96
26560,processed,06-03-2018,27317,processed,2,ProdName1380,41.83,22290.0,83.66,Hyderabad,DistName1,RetailerID13,1943.22
26560,processed,06-03-2018,27317,processed,7,ProdName1813,96.32,3124.0,674.24,Hyderabad,DistName1,RetailerID70,1943.22
26560,processed,06-03-2018,27317,processed,6,ProdName733,121.4,2862.0,728.4,Hyderabad,DistName3,RetailerID35,1943.22
26560,processed,06-03-2018,27317,processed,1,ProdName3506,73.0,1022.0,73.0,Hyderabad,DistName1,RetailerID40,1943.22
26560,processed,06-03-2018,27317,processed,2,ProdName1627,99.64,952.0,199.28,Hyderabad,DistName3,RetailerID77,1943.22
26556,processed,05-03-2018,27313,processed,1,ProdName3507,219.05,3963.0,219.05,Hyderabad,DistName2,RetailerID37,1539.43
26556,processed,05-03-2018,27313,processed,1,ProdName2891,181.21,3177.0,181.21,Hyderabad,DistName1,RetailerID109,1539.43
26556,processed,05-03-2018,27313,processed,2,ProdName2701,56.79,5285.0,113.58,Hyderabad,DistName1,RetailerID13,1539.43
26556,processed,05-03-2018,27313,processed,1,ProdName3508,149.29,3509.0,149.29,Hyderabad,DistName3,RetailerID47,1539.43
26556,processed,05-03-2018,27313,processed,5,ProdName3509,115.5,6999.0,577.5,Hyderabad,DistName1,RetailerID13,1539.43
26556,processed,05-03-2018,27313,processed,1,ProdName3510,262.5,23957.0,262.5,Hyderabad,DistName1,RetailerID21,1539.43
27877,accepted,03-04-2018,29597,accepted,1,ProdName3511,107.5,4515.0,107.5,Hyderabad,DistName6,RetailerID9,1294.77
26566,delivered,06-03-2018,27329,delivered,1,ProdName2129,71.07,32208.0,71.07,Gurugram,DistName1,RetailerID16,796.0
26566,delivered,06-03-2018,27329,delivered,1,ProdName3512,126.08,33187.0,126.08,Gurugram,DistName3,RetailerID37,796.0
26566,delivered,06-03-2018,27329,delivered,4,ProdName2905,23.55,33684.0,94.2,Gurugram,DistName1,RetailerID58,796.0
26566,delivered,06-03-2018,27329,delivered,1,ProdName3513,110.36,32570.0,110.36,Gurugram,DistName1,RetailerID21,796.0
26566,delivered,06-03-2018,27329,delivered,1,ProdName3514,87.5,33126.0,87.5,Gurugram,DistName3,RetailerID179,796.0
26566,delivered,06-03-2018,27329,delivered,1,ProdName2347,55.87,32395.0,55.87,Gurugram,DistName1,RetailerID1,796.0
26566,delivered,06-03-2018,27329,delivered,1,ProdName3515,200.04,32413.0,200.04,Gurugram,DistName1,RetailerID137,796.0
26566,delivered,06-03-2018,27330,delivered,2,ProdName3516,231.5,30413.0,463.0,Gurugram,DistName1,RetailerID86,861.0
26566,delivered,06-03-2018,27330,delivered,3,ProdName3517,11.78,30392.0,35.34,Gurugram,DistName1,RetailerID43,861.0
26566,delivered,06-03-2018,27330,delivered,1,ProdName3518,125.98,30784.0,125.98,Gurugram,DistName3,RetailerID83,861.0
26566,delivered,06-03-2018,27330,delivered,1,ProdName3519,84.18,29706.0,84.18,Gurugram,DistName7,RetailerID133,861.0
26566,delivered,06-03-2018,27330,delivered,1,ProdName1804,59.25,29705.0,59.25,Gurugram,DistName7,RetailerID133,861.0
26566,delivered,06-03-2018,27330,delivered,2,ProdName2132,83.12,31134.0,166.24,Gurugram,DistName5,RetailerID119,861.0
26566,delivered,06-03-2018,27331,delivered,1,ProdName3520,98.22,31777.0,98.22,Gurugram,DistName3,RetailerID183,753.0
26566,delivered,06-03-2018,27331,delivered,2,ProdName3521,29.95,33458.0,59.9,Gurugram,DistName4,RetailerID209,753.0
26566,delivered,06-03-2018,27331,delivered,3,ProdName3522,17.86,33456.0,53.58,Gurugram,DistName4,RetailerID209,753.0
26566,delivered,06-03-2018,27331,delivered,1,ProdName2059,81.43,33397.0,81.43,Gurugram,DistName1,RetailerID13,753.0
26566,delivered,06-03-2018,27331,delivered,1,ProdName3523,294.64,31652.0,294.64,Gurugram,DistName1,RetailerID21,753.0
26566,delivered,06-03-2018,27331,delivered,2,ProdName2627,66.59,31745.0,133.18,Gurugram,DistName1,RetailerID108,753.0
26566,delivered,06-03-2018,27331,delivered,3,ProdName3524,25.0,33453.0,75.0,Gurugram,DistName4,RetailerID71,753.0
26566,delivered,06-03-2018,27332,delivered,1,ProdName3525,107.14,28906.0,107.14,Gurugram,DistName3,RetailerID8,665.0
26566,delivered,06-03-2018,27332,delivered,1,ProdName3289,149.29,26250.0,149.29,Gurugram,DistName3,RetailerID95,665.0
26566,delivered,06-03-2018,27332,delivered,1,ProdName3526,162.14,26252.0,162.14,Gurugram,DistName3,RetailerID95,665.0
26566,delivered,06-03-2018,27332,delivered,1,ProdName3527,99.29,29145.0,99.29,Gurugram,DistName1,RetailerID31,665.0
26566,delivered,06-03-2018,27332,delivered,1,ProdName2670,31.7,26784.0,31.7,Gurugram,DistName1,RetailerID13,665.0
26566,delivered,06-03-2018,27332,delivered,2,ProdName3528,30.25,28498.0,60.5,Gurugram,DistName3,RetailerID37,665.0
26564,processed,06-03-2018,27326,processed,1,ProdName1936,110.36,5063.0,110.36,Hyderabad,DistName1,RetailerID21,3390.47
26564,processed,06-03-2018,27326,processed,3,ProdName993,77.86,878.0,233.58,Hyderabad,DistName3,RetailerID52,3390.47
26564,processed,06-03-2018,27326,processed,2,ProdName1246,40.4,5708.0,80.8,Hyderabad,DistName3,RetailerID90,3390.47
26564,processed,06-03-2018,27326,processed,1,ProdName3529,169.29,2160.0,169.29,Hyderabad,DistName4,RetailerID181,3390.47
26564,processed,06-03-2018,27326,processed,1,ProdName2228,312.0,799.0,312.0,Hyderabad,DistName7,RetailerID133,3390.47
26564,processed,06-03-2018,27326,processed,5,ProdName611,477.6,4667.0,2388.0,Hyderabad,DistName1,RetailerID115,3390.47
26564,processed,06-03-2018,27326,processed,1,ProdName3530,96.44,2159.0,96.44,Hyderabad,DistName4,RetailerID181,3390.47
26562,processed,06-03-2018,27323,processed,3,ProdName3114,13.21,8.0,39.63,Hyderabad,DistName1,RetailerID18,598.91
26562,processed,06-03-2018,27323,processed,6,ProdName2038,42.14,1679.0,252.84,Hyderabad,DistName7,RetailerID81,598.91
26562,processed,06-03-2018,27323,processed,2,ProdName2888,62.86,3974.0,125.72,Hyderabad,DistName3,RetailerID82,598.91
26562,processed,06-03-2018,27323,processed,5,ProdName2182,21.15,6318.0,105.75,Hyderabad,DistName7,RetailerID112,598.91
26563,processed,06-03-2018,27325,processed,1,ProdName3531,125.0,4252.0,125.0,Hyderabad,DistName3,RetailerID25,243.92
26563,processed,06-03-2018,27325,processed,1,ProdName263,118.92,2943.0,118.92,Hyderabad,DistName3,RetailerID41,243.92
26563,processed,06-03-2018,27334,processed,1,ProdName517,318.0,3921.0,318.0,Hyderabad,DistName1,RetailerID1,469.22
26563,processed,06-03-2018,27334,processed,1,ProdName556,69.29,2633.0,69.29,Hyderabad,DistName6,RetailerID100,469.22
26565,processed,06-03-2018,27328,processed,2,ProdName3532,42.73,3911.0,85.46,Hyderabad,DistName1,RetailerID13,709.46
26565,processed,06-03-2018,27328,processed,1,ProdName3533,384.0,4664.0,384.0,Hyderabad,DistName3,RetailerID44,709.46
26565,processed,06-03-2018,27328,processed,4,ProdName3534,60.0,69.0,240.0,Hyderabad,DistName1,RetailerID13,709.46
26562,processed,06-03-2018,27322,processed,1,ProdName3427,63.21,2519.0,63.21,Hyderabad,DistName1,RetailerID16,1636.96
26562,processed,06-03-2018,27322,processed,1,ProdName3535,77.14,2867.0,77.14,Hyderabad,DistName8,RetailerID9,1636.96
26562,processed,06-03-2018,27322,processed,5,ProdName3536,117.18,8855.0,585.9,Hyderabad,DistName1,RetailerID128,1636.96
26562,processed,06-03-2018,27322,processed,4,ProdName34,27.86,883.0,111.44,Hyderabad,DistName1,RetailerID13,1636.96
26562,processed,06-03-2018,27322,processed,2,ProdName2120,80.6,17498.0,161.2,Hyderabad,DistName1,RetailerID13,1636.96
26562,processed,06-03-2018,27322,processed,5,ProdName3537,23.57,2453.0,117.85,Hyderabad,DistName1,RetailerID21,1636.96
26562,processed,06-03-2018,27322,processed,5,ProdName1014,15.64,2758.0,78.2,Hyderabad,DistName1,RetailerID109,1636.96
26567,processed,06-03-2018,27333,processed,5,ProdName547,29.98,4817.0,149.9,Hyderabad,DistName3,RetailerID35,562.04
26567,processed,06-03-2018,27333,processed,1,ProdName3538,102.43,6509.0,102.43,Hyderabad,DistName4,RetailerID94,562.04
26567,processed,06-03-2018,27333,processed,1,ProdName1578,112.86,1.0,112.86,Hyderabad,DistName1,RetailerID153,562.04
26567,processed,06-03-2018,27333,processed,1,ProdName3247,34.97,21475.0,34.97,Hyderabad,DistName1,RetailerID122,562.04
26567,processed,06-03-2018,27333,processed,2,ProdName604,41.3,16404.0,82.6,Hyderabad,DistName3,RetailerID146,562.04
26565,processed,06-03-2018,27327,processed,25,ProdName806,52.88,14861.0,1322.0,Hyderabad,DistName1,RetailerID58,1322.0
27877,accepted,03-04-2018,29597,accepted,4,ProdName1112,91.29,5966.0,365.16,Hyderabad,DistName1,RetailerID13,1294.77
26568,delivered,06-03-2018,27336,delivered,20,ProdName3539,8.4,34968.0,168.0,Gurugram,DistName3,RetailerID145,441.0
26568,delivered,06-03-2018,27336,delivered,5,ProdName3540,39.6,34484.0,198.0,Gurugram,DistName1,RetailerID13,441.0
26568,delivered,06-03-2018,27337,delivered,1,ProdName3541,144.29,33576.0,144.29,Gurugram,DistName3,RetailerID114,314.0
26568,delivered,06-03-2018,27338,delivered,2,ProdName3542,100.73,32419.0,201.46,Gurugram,DistName1,RetailerID137,221.0
26568,delivered,06-03-2018,27339,delivered,5,ProdName3543,72.86,28895.0,364.3,Gurugram,DistName3,RetailerID35,142.0
26568,delivered,06-03-2018,27339,delivered,3,ProdName2432,44.29,29525.0,132.87,Gurugram,DistName4,RetailerID59,142.0
26570,delivered,06-03-2018,27342,delivered,3,ProdName3544,76.21,39423.0,228.63,Delhi-West,DistName1,RetailerID108,255.0
26570,delivered,06-03-2018,27342,delivered,1,ProdName3545,34.54,39081.0,34.54,Delhi-West,DistName1,RetailerID68,255.0
25677,processed,03-01-2018,25677,processed,21,ProdName78,46.43,4337.0,975.03,Hyderabad,DistName1,RetailerID13,3680.2
25678,processed,03-01-2018,25678,processed,2,ProdName78,46.43,4337.0,92.86,Hyderabad,DistName1,RetailerID13,458.74
25679,processed,03-01-2018,25679,processed,2,ProdName78,46.43,4337.0,92.86,Hyderabad,DistName1,RetailerID13,7099.37
25690,processed,24-01-2018,25694,processed,30,ProdName78,46.43,4337.0,1392.9,Hyderabad,DistName1,RetailerID13,2194.92
25693,processed,24-01-2018,25697,processed,15,ProdName78,46.43,4337.0,696.45,Hyderabad,DistName1,RetailerID13,696.45
25742,processed,27-01-2018,25767,processed,10,ProdName78,46.43,4337.0,464.3,Hyderabad,DistName1,RetailerID13,687.92
25934,processed,06-02-2018,26093,processed,1,ProdName78,46.43,4337.0,46.43,Hyderabad,DistName1,RetailerID13,329.54
26033,processed,10-02-2018,26289,processed,1,ProdName89,69.29,4337.0,69.29,Hyderabad,DistName1,RetailerID13,585.67
26024,processed,10-02-2018,26276,rejected,1,ProdName1396,21.79,4337.0,21.79,Hyderabad,DistName4,RetailerID209,21.79
26045,processed,12-02-2018,26307,processed,6,ProdName1396,21.79,4337.0,130.74,Hyderabad,DistName4,RetailerID209,623.45
25899,processed,03-02-2018,26022,processed,2,ProdName3546,97.5,4337.0,195.0,Hyderabad,DistName1,RetailerID13,971.33
26054,processed,12-02-2018,26325,processed,2,ProdName3546,97.5,4337.0,195.0,Hyderabad,DistName1,RetailerID13,2536.23
25759,processed,29-01-2018,25788,processed,1,ProdName743,55.64,4337.0,55.64,Hyderabad,DistName1,RetailerID31,430.02
25791,cancelled,30-01-2018,25833,cancelled,10,ProdName743,55.64,4337.0,556.4,Hyderabad,DistName1,RetailerID31,4024.76
26021,cancelled,10-02-2018,26268,cancelled,5,ProdName409,126.27,4337.0,631.35,Hyderabad,DistName1,RetailerID186,1737.78
26022,processed,10-02-2018,26271,processed,2,ProdName1153,76.66,4337.0,153.32,Hyderabad,DistName1,RetailerID1,1100.03
26036,processed,10-02-2018,26294,processed,4,ProdName95,81.43,4337.0,325.72,Hyderabad,DistName1,RetailerID122,6994.24
25931,processed,06-02-2018,26087,processed,2,ProdName318,44.02,4337.0,88.04,Hyderabad,DistName1,RetailerID119,1243.24
25710,processed,25-01-2018,25721,processed,10,ProdName227,3.28,4337.0,32.8,Hyderabad,DistName1,RetailerID79,556.73
25715,processed,25-01-2018,25729,processed,1,ProdName412,109.29,4337.0,109.29,Hyderabad,DistName10,RetailerID134,2668.81
25767,processed,29-01-2018,25800,processed,2,ProdName461,42.36,4337.0,84.72,Hyderabad,DistName5,RetailerID119,558.87
25942,processed,06-02-2018,26118,processed,1,ProdName3547,230.09,4337.0,230.09,Hyderabad,DistName2,RetailerID37,230.09
25781,processed,29-01-2018,25819,processed,3,ProdName3548,11.48,4337.0,34.44,Hyderabad,DistName10,RetailerID219,339.71
25859,processed,02-02-2018,25946,processed,6,ProdName1904,23.04,4337.0,138.24,Hyderabad,DistName3,RetailerID34,1026.66
26078,delivered,13-02-2018,26371,delivered,3,ProdName1949,66.59,4337.0,199.77,Gurugram,DistName1,RetailerID108,217.0
26044,processed,12-02-2018,26305,processed,1,ProdName3549,114.29,4337.0,114.29,Hyderabad,DistName1,RetailerID72,3850.92
25823,processed,31-01-2018,25886,processed,1,ProdName3550,350.17,4337.0,350.17,Hyderabad,DistName1,RetailerID186,3155.18
25738,processed,25-01-2018,25763,processed,2,ProdName402,30.21,4337.0,60.42,Hyderabad,DistName3,RetailerID8,223.14
25984,processed,09-02-2018,26202,rejected,3,ProdName402,30.21,4337.0,90.63,Hyderabad,DistName3,RetailerID8,90.63
25938,processed,06-02-2018,26099,processed,1,ProdName3551,179.78,4337.0,179.78,Hyderabad,DistName3,RetailerID8,5497.57
25845,processed,01-02-2018,25917,processed,6,ProdName205,26.4,4337.0,158.4,Hyderabad,DistName3,RetailerID34,509.98
26573,rejected,06-03-2018,27345,rejected,1,ProdName1908,74.29,2531.0,74.29,Hyderabad,DistName1,RetailerID14,387.22
26573,rejected,06-03-2018,27345,rejected,2,ProdName2991,110.51,12657.0,221.02,Hyderabad,DistName1,RetailerID122,387.22
26573,rejected,06-03-2018,27345,rejected,1,ProdName580,91.91,2320.0,91.91,Hyderabad,DistName6,RetailerID73,387.22
26573,rejected,06-03-2018,27346,rejected,2,ProdName1283,42.14,555.0,84.28,Hyderabad,DistName3,RetailerID37,84.28
26574,delivered,06-03-2018,27347,delivered,1,ProdName3552,225.0,40017.0,225.0,Delhi-West,DistName1,RetailerID21,986.0
26574,delivered,06-03-2018,27347,delivered,1,ProdName3553,61.64,40901.0,61.64,Delhi-West,DistName3,RetailerID51,986.0
26574,delivered,06-03-2018,27347,delivered,1,ProdName3554,477.76,40098.0,477.76,Delhi-West,DistName1,RetailerID115,986.0
26574,delivered,06-03-2018,27347,delivered,1,ProdName3449,46.43,39834.0,46.43,Delhi-West,DistName1,RetailerID13,986.0
26569,processed,06-03-2018,27341,processed,2,ProdName332,25.88,1884.0,51.76,Hyderabad,DistName3,RetailerID47,595.63
26569,processed,06-03-2018,27341,processed,1,ProdName3555,100.3,17418.0,100.3,Hyderabad,DistName1,RetailerID31,595.63
26569,processed,06-03-2018,27341,processed,2,ProdName3412,82.14,1630.0,164.28,Hyderabad,DistName3,RetailerID146,595.63
26563,processed,06-03-2018,27335,processed,1,ProdName210,14.94,3276.0,14.94,Hyderabad,DistName1,RetailerID79,833.09
26563,processed,06-03-2018,27335,processed,1,ProdName250,142.86,9789.0,142.86,Hyderabad,DistName3,RetailerID35,833.09
26563,processed,06-03-2018,27335,processed,1,ProdName3556,185.76,5188.0,185.76,Hyderabad,DistName1,RetailerID74,833.09
26563,processed,06-03-2018,27335,processed,1,ProdName2202,58.32,3053.0,58.32,Hyderabad,DistName3,RetailerID35,833.09
26563,processed,06-03-2018,27335,processed,1,ProdName1654,119.86,1924.0,119.86,Hyderabad,DistName1,RetailerID85,833.09
26563,processed,06-03-2018,27335,processed,1,ProdName1204,101.21,22683.0,101.21,Hyderabad,DistName3,RetailerID37,833.09
26569,processed,06-03-2018,27340,processed,1,ProdName300,97.66,4337.0,97.66,Hyderabad,DistName3,RetailerID95,2376.71
26569,processed,06-03-2018,27340,processed,1,ProdName311,61.29,1703.0,61.29,Hyderabad,DistName3,RetailerID61,2376.71
26569,processed,06-03-2018,27340,processed,10,ProdName242,27.14,2896.0,271.4,Hyderabad,DistName3,RetailerID77,2376.71
26569,processed,06-03-2018,27340,processed,3,ProdName1652,46.62,2628.0,139.86,Hyderabad,DistName1,RetailerID13,2376.71
26569,processed,06-03-2018,27340,processed,10,ProdName3557,12.75,3278.0,127.5,Hyderabad,DistName1,RetailerID28,2376.71
26569,processed,06-03-2018,27340,processed,3,ProdName3263,111.43,1912.0,334.29,Hyderabad,DistName1,RetailerID54,2376.71
26569,processed,06-03-2018,27340,processed,6,ProdName1498,12.82,7548.0,76.92,Hyderabad,DistName3,RetailerID127,2376.71
26569,processed,06-03-2018,27340,processed,4,ProdName1243,25.16,5487.0,100.64,Hyderabad,DistName3,RetailerID127,2376.71
26572,processed,06-03-2018,27344,processed,1,ProdName3558,49.64,8019.0,49.64,Hyderabad,DistName1,RetailerID56,49.64
26575,processed,06-03-2018,27348,processed,3,ProdName758,37.12,13409.0,111.36,Hyderabad,DistName3,RetailerID95,201.49
